"FieldName","ValidationStatus","ClassName","ModelClass","LineContent","LineNo","FilePath","RepoName"
"merchantcontext.merchant.categorycode","VALID","TspiToElavonMessageMapper","Merchant","paymentFacilitator.setSubMerchantMcc( m.subMerchant().categoryCode() );","577","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"merchantcontext.merchant.submerchant","NOT_IN_CONVENTIONS","TspiToElavonMessageMapper","Merchant","paymentFacilitator.setPhoneNumber( m.subMerchant().phone() );","579","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"merchantcontext.merchant.submerchant","NOT_IN_CONVENTIONS","TspiToElavonMessageMapper","Merchant","paymentFacilitator.setEmailAddress( m.subMerchant().email() );","580","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.authenticationversion.threeds2","NOT_IN_CONVENTIONS","TspiToElavonMessageMapper","Transaction","&& Transaction.AuthenticationVersion.threeDS2 == t.authenticationVersion() ) {","589","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.billingaddress","NOT_IN_CONVENTIONS","TspiToElavonMessageMapper","BillingAddress","return transactionContext.hasAny( r -> r.transaction().billingAddress(), BillingAddress::city,","667","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.billingaddress.postcode","VALID","TspiToElavonMessageMapper","BillingAddress","BillingAddress::postcode, BillingAddress::state, BillingAddress::street );","668","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.transactionsforthisorder","VALID","TspiToElavonMessageMapper","Transaction","r.transaction().transactionsForThisOrder( 0 ).transaction() ) );","685","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.credentialonfile","VALID","TspiToElavonMessageMapper","Transaction","final Transaction.CredentialOnFile credentialOnFile = transaction.credentialOnFile();","713","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.agreementtype","VALID","TspiToElavonMessageMapper","Transaction","final Transaction.AgreementType agreementType = transaction.agreementType();","714","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.transactionsource","VALID","TspiToElavonMessageMapper","Transaction","final TransactionSource source = transaction.transactionSource();","715","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.merchantpaymentgatewayid","VALID","TspiToElavonMessageMapper","Transaction","return request.transaction().merchantPaymentGatewayID();","724","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.credentialonfile","VALID","TspiToElavonMessageMapper","Transaction","private static String getCredentialOnFileIndicator( Transaction.CredentialOnFile credentialOnFile,","727","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.agreementtype","VALID","TspiToElavonMessageMapper","Transaction","Transaction.AgreementType agreementType, TransactionSource source ) {","728","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.credentialonfile","VALID","TspiToElavonMessageMapper","Transaction","private static boolean checkForSubsequentCIT( Transaction.CredentialOnFile credentialOnFile,","747","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.cardtype","VALID","TspiToElavonMessageMapper","Transaction","return request.transaction().cardType() == Transaction.CardType.DC;","754","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.agreementtype","VALID","TspiToElavonMessageMapper","Transaction","private static String checkForCIT( Transaction.AgreementType agreementType,","757","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.agreementtype","VALID","TspiToElavonMessageMapper","Transaction","private static String checkForMIT( Transaction.AgreementType agreementType,","774","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"merchantcontext.merchant","NOT_IN_CONVENTIONS","TspiToElavonMessageMapper","Merchant","return TransactionSource.MERCHANT.equals( source );","792","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.authenticationtransactionid","VALID","TspiToElavonMessageMapper","Transaction",".ofNullable( r.transaction().authenticationTransactionId() )","797","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.xid","VALID","TspiToElavonMessageMapper","Transaction",".orElse( r.transaction().xid() );","798","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.authenticationversion.threeds2","NOT_IN_CONVENTIONS","TspiToElavonMessageMapper","Transaction","&& Transaction.AuthenticationVersion.threeDS2 == r.transaction().authenticationVersion() ) {","800","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.authenticationversion","VALID","TspiToElavonMessageMapper","Transaction","Transaction.AuthenticationVersion authenticationVersion,","809","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.authenticationversion.threeds2","NOT_IN_CONVENTIONS","TspiToElavonMessageMapper","Transaction","authenticationVersion.equals( Transaction.AuthenticationVersion.threeDS2 ) ) {","816","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.authenticationversion","VALID","TspiToElavonMessageMapper","Transaction","final Map<Transaction.AuthenticationVersion, ThreeDSVersionNumber> threeDSVersionNumberMapping = ImmutableBiMap.<Transaction.AuthenticationVersion, ThreeDSVersionNumber> builder()","823","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.authenticationversion.threeds1","NOT_IN_CONVENTIONS","TspiToElavonMessageMapper","Transaction",".put( Transaction.AuthenticationVersion.threeDS1, ThreeDSVersionNumber.THREE_DS1 )","824","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.authenticationversion.threeds2","NOT_IN_CONVENTIONS","TspiToElavonMessageMapper","Transaction",".put( Transaction.AuthenticationVersion.threeDS2, ThreeDSVersionNumber.THREE_DS2 )","825","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.authenticationversion","VALID","TspiToElavonMessageMapper","Transaction","Transaction.AuthenticationVersion authenticationVersion,","833","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.authenticationversion","VALID","TspiToElavonMessageMapper","Transaction","Predicate<Transaction.AuthenticationVersion> isAuthenticationVersionIsNotNull = Objects::nonNull;","835","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"routingheader.actiontype.reversal","NOT_IN_CONVENTIONS","TspiToElavonMessageMapper","RoutingHeader",".actionType() != RoutingHeader.ActionType.REVERSAL ) {","845","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.associatedtransaction","NOT_IN_CONVENTIONS","TspiToElavonMessageMapper","Transaction","String returnAci = t.associatedTransaction().returnAci();","849","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.associatedtransaction","NOT_IN_CONVENTIONS","TspiToElavonMessageMapper","Transaction","String cardLevelIndicator = t.associatedTransaction().cardLevelIndicator();","851","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.agreementdata.firsttransactionofagreement","NOT_IN_CONVENTIONS","TspiToElavonMessageMapper","AgreementData",".isNotBlank( t.agreementData().firstTransactionOfAgreement()","853","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.agreementdata.firsttransactionofagreement.financialnetworktransactionid","VALID","TspiToElavonMessageMapper","FirstTransactionOfAgreement","financialNetworkTransactionId = firstTransactionOfAgreement.financialNetworkTransactionId();","857","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.agreementdata.firsttransactionofagreement.financialnetworkdate","VALID","TspiToElavonMessageMapper","FirstTransactionOfAgreement","financialNetworkDate = firstTransactionOfAgreement.financialNetworkDate();","858","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.agreementdata.firsttransactionofagreement.returnaci","VALID","TspiToElavonMessageMapper","FirstTransactionOfAgreement","returnAci = firstTransactionOfAgreement.returnAci();","859","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.agreementdata.firsttransactionofagreement.validationcode","VALID","TspiToElavonMessageMapper","FirstTransactionOfAgreement","validationCode = firstTransactionOfAgreement.validationCode();","860","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.agreementdata.firsttransactionofagreement.cardlevelindicator","VALID","TspiToElavonMessageMapper","FirstTransactionOfAgreement","cardLevelIndicator = firstTransactionOfAgreement.cardLevelIndicator();","861","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.agreementdata.firsttransactionofagreement","NOT_IN_CONVENTIONS","TspiToElavonMessageMapper","AgreementData","String traceId = t.agreementData().firstTransactionOfAgreement()","865","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"merchantcontext.merchant","NOT_IN_CONVENTIONS","TspiToElavonMessageMapper","Merchant","TransactionSource.MERCHANT.equals( t.transactionSource() ) &&","920","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.agreementdata.previoustransactionofagreement.transactiontype","VALID","TspiToElavonMessageMapper","PreviousTransactionOfAgreement","t.agreementData().previousTransactionOfAgreement().transactionType() ) ||","923","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.agreementdata.firsttransactionofagreement.financialnetworkdate","VALID","TspiToElavonMessageMapper","FirstTransactionOfAgreement","t.agreementData().firstTransactionOfAgreement().financialNetworkDate() ) &&","925","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.agreementdata.firsttransactionofagreement.transactiontype","VALID","TspiToElavonMessageMapper","FirstTransactionOfAgreement",".isEmpty( t.agreementData().firstTransactionOfAgreement().transactionType() )));","927","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.credentialonfile","VALID","TspiToElavonMessageMapper","Transaction","final Transaction.CredentialOnFile credentialOnFile = transaction.credentialOnFile();","955","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.transactionsource","VALID","TspiToElavonMessageMapper","Transaction","final TransactionSource source = transaction.transactionSource();","958","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
"merchantcontext.merchant","NOT_IN_CONVENTIONS","TspiToElavonMessageMapper","Merchant","if ( credentialOnFile == TO_BE_STORED && !TransactionSource.MERCHANT.equals( source )","959","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-mapping-elavon\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\TspiToElavonMessageMapper.java","acqelavons2aservice"
